POB11,POB14,POB21,POB23,DISC1,DISC7,DISC8,DISC9,DISC10,DISC11,DISC12,DISC13
10.0,19.0,30.0,4.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,0.0
46.0,64.0,107.0,4.0,4.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
17.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
60.0,57.0,133.0,12.0,17.0,5.0,7.0,3.0,-6.0,-6.0,3.0,5.0
12.0,15.0,29.0,4.0,3.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0
11.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,72.0,122.0,-6.0,4.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,3.0
36.0,33.0,82.0,5.0,7.0,-6.0,3.0,-6.0,-6.0,0.0,0.0,-6.0
8.0,11.0,24.0,-6.0,5.0,0.0,-6.0,-6.0,3.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
66.0,53.0,133.0,5.0,4.0,-6.0,4.0,0.0,-6.0,-6.0,-6.0,4.0
39.0,34.0,83.0,7.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,0.0,-6.0
9.0,4.0,13.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
23.0,26.0,58.0,3.0,5.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,0.0
39.0,30.0,71.0,6.0,5.0,-6.0,-6.0,3.0,-6.0,3.0,0.0,-6.0
18.0,16.0,34.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,-6.0
33.0,28.0,72.0,9.0,10.0,3.0,7.0,0.0,0.0,-6.0,0.0,-6.0
10.0,13.0,29.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
15.0,22.0,48.0,5.0,4.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
7.0,13.0,19.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
50.0,79.0,131.0,6.0,3.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,-6.0
31.0,29.0,58.0,4.0,5.0,-6.0,5.0,0.0,0.0,0.0,0.0,-6.0
16.0,21.0,46.0,5.0,12.0,3.0,9.0,0.0,-6.0,0.0,-6.0,-6.0
6.0,18.0,30.0,-6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,-6.0
5.0,12.0,17.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,3.0
12.0,14.0,33.0,5.0,8.0,-6.0,7.0,0.0,0.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
8.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
16.0,11.0,28.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
7.0,15.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
27.0,23.0,58.0,0.0,-6.0,0.0,-6.0,0.0,0.0,-6.0,0.0,0.0
12.0,35.0,51.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
37.0,27.0,72.0,4.0,4.0,3.0,0.0,-6.0,-6.0,0.0,-6.0,0.0
31.0,33.0,71.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
34.0,44.0,83.0,4.0,10.0,-6.0,7.0,-6.0,0.0,-6.0,-6.0,-6.0
27.0,29.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
26.0,29.0,70.0,11.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
33.0,50.0,102.0,15.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
14.0,24.0,56.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
19.0,35.0,60.0,3.0,6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
12.0,9.0,29.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
27.0,61.0,111.0,14.0,4.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,-6.0
6.0,15.0,28.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,17.0,28.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0,0.0,0.0
26.0,43.0,85.0,14.0,4.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
16.0,20.0,49.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
22.0,29.0,61.0,5.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
15.0,39.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
39.0,41.0,82.0,-6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,-6.0
30.0,20.0,57.0,6.0,5.0,-6.0,3.0,-6.0,-6.0,0.0,0.0,0.0
26.0,18.0,43.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
17.0,35.0,61.0,6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,141.0,323.0,37.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
14.0,16.0,30.0,0.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0
54.0,88.0,180.0,25.0,6.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,11.0
12.0,43.0,66.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,84.0,121.0,10.0,5.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0,6.0
7.0,16.0,32.0,7.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,28.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
28.0,53.0,107.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,71.0,105.0,12.0,13.0,3.0,9.0,-6.0,3.0,-6.0,-6.0,-6.0
22.0,53.0,87.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
31.0,61.0,128.0,16.0,3.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,8.0
12.0,27.0,45.0,4.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
20.0,67.0,92.0,0.0,19.0,-6.0,18.0,0.0,0.0,-6.0,0.0,-6.0
24.0,30.0,66.0,10.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
11.0,25.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
6.0,-6.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,8.0,19.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
3.0,5.0,14.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,-6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,11.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
14.0,30.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,27.0,61.0,9.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
8.0,10.0,21.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,23.0,50.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
8.0,36.0,50.0,4.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0
22.0,48.0,85.0,8.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,4.0
13.0,28.0,46.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,21.0,45.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,35.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,14.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,35.0,49.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
11.0,20.0,36.0,6.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,-6.0
26.0,45.0,96.0,18.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
92.0,76.0,251.0,51.0,11.0,4.0,8.0,0.0,4.0,-6.0,3.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
14.0,42.0,59.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
9.0,0.0,14.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
22.0,18.0,54.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
5.0,9.0,21.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,55.0,85.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,23.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,12.0,18.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0
62.0,109.0,193.0,7.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
21.0,56.0,83.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,28.0,34.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
6.0,18.0,23.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
4.0,46.0,59.0,-6.0,6.0,0.0,5.0,0.0,0.0,0.0,-6.0,0.0
5.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,11.0,17.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
25.0,37.0,67.0,4.0,5.0,0.0,4.0,0.0,-6.0,0.0,0.0,0.0
11.0,17.0,33.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
30.0,42.0,82.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
8.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,78.0,111.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,31.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,39.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
23.0,65.0,97.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
14.0,39.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
11.0,12.0,36.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
8.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,18.0,37.0,-6.0,5.0,-6.0,-6.0,3.0,0.0,-6.0,3.0,-6.0
15.0,38.0,61.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0
11.0,36.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,41.0,64.0,7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
27.0,52.0,96.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
6.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,46.0,64.0,4.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-6.0
8.0,15.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,4.0,7.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
0.0,-6.0,11.0,9.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,4.0,14.0,5.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
7.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,10.0,19.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
8.0,14.0,35.0,9.0,3.0,3.0,-6.0,0.0,0.0,-6.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
10.0,13.0,35.0,9.0,4.0,3.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0
70.0,99.0,184.0,14.0,4.0,-6.0,3.0,0.0,-6.0,-6.0,0.0,-6.0
8.0,10.0,20.0,3.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
10.0,5.0,15.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0
4.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
3.0,6.0,13.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0,0.0
3.0,10.0,21.0,7.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
3.0,6.0,12.0,3.0,-6.0,0.0,-6.0,0.0,0.0,-6.0,0.0,0.0
3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,16.0,32.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
6.0,12.0,23.0,5.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,8.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,5.0,9.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,0.0,5.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
18.0,16.0,50.0,8.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12.0,6.0,19.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,22.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
13.0,20.0,34.0,3.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
13.0,19.0,36.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0
21.0,24.0,44.0,0.0,7.0,0.0,6.0,-6.0,0.0,-6.0,-6.0,-6.0
41.0,38.0,84.0,3.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
18.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,51.0,103.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
64.0,29.0,93.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
45.0,50.0,99.0,3.0,5.0,-6.0,3.0,0.0,-6.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
47.0,39.0,92.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
26.0,56.0,92.0,4.0,6.0,-6.0,4.0,0.0,-6.0,-6.0,0.0,0.0
70.0,64.0,157.0,9.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,3.0
72.0,62.0,169.0,9.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
57.0,45.0,130.0,6.0,4.0,-6.0,3.0,0.0,-6.0,0.0,0.0,-6.0
50.0,41.0,94.0,3.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
36.0,37.0,75.0,5.0,3.0,0.0,-6.0,-6.0,-6.0,0.0,0.0,3.0
28.0,30.0,62.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
11.0,22.0,33.0,-6.0,5.0,-6.0,-6.0,3.0,-6.0,-6.0,0.0,-6.0
36.0,49.0,85.0,4.0,5.0,0.0,-6.0,0.0,3.0,0.0,0.0,0.0
18.0,26.0,46.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
33.0,50.0,84.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
50.0,52.0,103.0,-6.0,5.0,0.0,4.0,0.0,-6.0,0.0,0.0,3.0
50.0,66.0,111.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
43.0,70.0,117.0,3.0,8.0,4.0,3.0,-6.0,3.0,-6.0,0.0,5.0
38.0,47.0,85.0,5.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
52.0,76.0,141.0,9.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
76.0,81.0,152.0,5.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
40.0,35.0,78.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
69.0,35.0,110.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,14.0,27.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
22.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
49.0,34.0,87.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
112.0,42.0,156.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,72.0,229.0,4.0,3.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0
42.0,25.0,66.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
56.0,27.0,81.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
37.0,10.0,49.0,-6.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0
3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,76.0,129.0,3.0,7.0,-6.0,4.0,-6.0,0.0,-6.0,0.0,0.0
61.0,51.0,119.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
17.0,14.0,42.0,8.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,-6.0
37.0,43.0,85.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
21.0,26.0,50.0,3.0,4.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
18.0,39.0,62.0,5.0,3.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0
15.0,30.0,41.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,26.0,61.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
48.0,73.0,133.0,10.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
44.0,79.0,124.0,4.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
22.0,41.0,72.0,4.0,7.0,-6.0,4.0,-6.0,0.0,-6.0,-6.0,-6.0
23.0,36.0,60.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
19.0,23.0,53.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
27.0,27.0,59.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
22.0,28.0,58.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,3.0
55.0,45.0,116.0,7.0,5.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,7.0
24.0,25.0,46.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
25.0,32.0,64.0,4.0,4.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0
14.0,19.0,38.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,21.0,46.0,0.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
15.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,9.0,15.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
10.0,16.0,26.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,26.0,54.0,3.0,4.0,3.0,-6.0,0.0,0.0,-6.0,0.0,0.0
11.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
31.0,34.0,59.0,0.0,5.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0
48.0,36.0,87.0,5.0,3.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,0.0
21.0,17.0,42.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,18.0,40.0,3.0,4.0,-6.0,3.0,0.0,-6.0,0.0,-6.0,0.0
